inst_a inst_b best mapping geometric deepwalk node2vec struc2vec dummy heuristic_dbl_mst heuristic_far_ins heuristic_near_ins heuristic_near_neigh 
gaussian_18 gaussian_18 6.457917253291438 6.457917253291438 6.457917253291438 9.020153782547505 6.457917253291438 10.10484479488696 12.833225942950047 8.311734725527216 6.708886756448004 6.685645875928055 7.980524937406005 
gaussian_18 gaussian_18_r1_#0 7.3779118413974984 8.010079415867942 8.010079415867942 9.615241069604588 8.166624715495987 13.057375848363925 11.24337418206096 9.27726501618615 7.903548774399389 7.8181885110817415 9.583075877490185 
gaussian_18 gaussian_18_t1_#0 7.390965169689982 8.021038864365776 8.021038864365776 10.975905999916998 8.169428343478666 10.816624170777025 12.650857774911616 8.807653323917002 7.908564267559603 7.667416840606097 9.301292564728454 
gaussian_18 gaussian_18_r2_#0 7.895632877696309 9.676700363217538 9.1749046566472 11.44234316648259 10.99823964808268 13.192631702532939 12.182480057504055 9.55325396397387 8.439554474936845 8.250310972889638 8.667440839823707 
gaussian_18 gaussian_18_t2_#0 7.892225586496228 9.117003879951444 9.60305404519354 13.297949225473866 10.60818499213248 12.398571018644958 12.617691300943038 9.335113148796824 8.469337169839818 8.295779386145611 9.28849852559273 
gaussian_18 gaussian_18_r3_#0 8.084061450830747 10.351566757901791 10.728025747123883 15.064833282925226 12.080642517128556 14.147440410493987 14.840849331451388 10.109982214005719 8.415770182265213 8.859829215340723 8.987887320858874 
gaussian_18 gaussian_18_t3_#0 8.13883427503513 10.967310992646967 10.722859865703757 12.163821532718167 12.636437959961842 14.436789175527503 13.07281884016161 10.181707287968045 8.858861535803007 8.933348751960887 9.80727879331247 
gaussian_18 gaussian_18_r4_#0 8.563038222550134 11.0889921286897 11.733425715752242 15.49915654212223 14.14650317425462 13.833359941191983 15.579985565681483 11.293436231427675 9.43962224053992 9.631107488477518 9.828553320481483 
gaussian_18 gaussian_18_t4_#0 8.554386657654348 11.766522006128861 11.766522006128861 15.478921415716705 14.986355150707212 14.110702343540103 15.98554513382748 11.038672294670347 9.413280934531851 9.782318081408173 9.820075157500405 
gaussian_18 gaussian_18_r5_#0 8.743256919535884 13.125958733282474 13.125958733282474 16.71654633612914 17.080128128343855 17.103766091559034 16.317536116229896 11.11434622328474 9.448822286035448 9.652285417230539 10.576730728696903 
gaussian_18 gaussian_18_t5_#0 8.673380049843743 12.323561904988509 13.123524596774121 16.301069864498388 16.292728780850965 17.865430445986366 16.56029943409079 11.105311149618744 9.157862828876866 9.32059310824902 11.477941778321103 
gaussian_18 gaussian_18_r6_#0 9.064236080571657 12.539945669497243 13.185383910618693 17.163048161072865 18.869882511591943 18.151117862553583 16.480711120625774 12.315940168348456 9.594876383667833 10.318680883928124 11.124390930289039 
gaussian_18 gaussian_18_t6_#0 9.089544797285269 14.281501277064017 14.281501277064017 18.120825611330737 16.533732602509794 19.20796364147159 19.09025349514605 11.439342685101437 9.913810507199027 10.197688001772013 10.728813371815558 
gaussian_18 gaussian_18_r7_#0 9.432895594250187 15.020747049457224 14.662331964795689 18.75292708007498 19.199062349691992 18.752357398107726 18.98975700044923 12.191086124283668 10.087021317509969 10.307428903236037 11.469699601563967 
gaussian_18 gaussian_18_t7_#0 9.412316986692499 13.757598899597003 13.990094521110052 17.496384557477654 19.647475937102083 18.34184148772985 18.034745445982725 11.460860361881519 10.103843553972895 10.639738093335893 12.346741813404432 
gaussian_18 gaussian_18_r8_#0 9.492176254996021 14.863669600377925 13.350890117560349 17.50753288602557 20.22177430267087 19.12229951113354 19.83884825588106 12.532556982718088 10.161820764224572 10.554775591352055 11.282874344976289 
gaussian_18 gaussian_18_t8_#0 9.488319562254562 12.859578785851319 14.484425769007398 20.955505610269327 18.68581516722459 18.213889409994003 17.844452573596094 12.544618461123957 10.087468001310306 10.119449855952821 11.582065872795518 
gaussian_18 gaussian_18_r9_#0 9.899552640652557 15.172398770278114 13.506429919811032 19.91796127822769 19.264783305331136 18.529881166884163 19.060928577384928 12.70773795869729 10.971804584726463 11.083416586311902 13.483829644039266 
gaussian_18 gaussian_18_t9_#0 9.853018002364887 12.992757766594023 14.21387927448935 17.56542750675245 19.714422176657756 19.42195159791539 17.937416284400385 13.642207601224166 10.593071560321292 10.304917227608096 11.869154365734492 
uniform_21 uniform_21 10.272296679260721 10.272296679260721 10.272296679260721 16.473547883181748 10.272296679260721 18.078494981925896 21.08213862053864 13.658458418127395 10.704150919776303 11.849017918212539 13.664958588712143 
uniform_21 uniform_21_r1_#0 10.411154387093292 11.150679994066488 11.150679994066488 16.136807641038875 11.734505873439264 22.14359789597632 18.908122308323094 13.74659803415457 10.673169936705063 11.806355054148758 13.163453698923949 
uniform_21 uniform_21_t1_#0 10.388278293586461 10.867082902812504 11.14523943147088 10.926252482977754 11.731168742239731 21.39192421654779 20.767451971446764 13.153674483936205 10.69284336233103 12.042736758355689 12.576449264081521 
uniform_21 uniform_21_r2_#0 10.644268036623977 11.654725776492612 12.02929761316624 14.61903383524535 13.779660903516362 22.967670162403312 22.035853313530435 13.918031294187339 11.428307416380802 11.903705852731369 14.54740430300292 
uniform_21 uniform_21_t2_#0 10.680646671087349 12.417470485545024 12.155061925687018 15.814465709945308 14.647044239640579 23.173310385514657 19.738296292839404 14.351822671205827 11.430295935984391 11.935284520756266 12.742937307955266 
uniform_21 uniform_21_r3_#0 10.294251467789303 12.624867971416847 12.660889189217297 19.179568149723657 17.16191937826915 20.67390119547685 21.44318589578711 13.402232065920057 10.71909712512039 11.394566569059068 12.698254779172133 
uniform_21 uniform_21_t3_#0 10.295636261382551 12.391562144748319 12.391562144748319 16.764578914092848 16.39253094814772 21.629848142501306 23.142675275412735 12.628790717368993 11.357675447841205 11.76131788662418 11.282956213858585 
uniform_21 uniform_21_r4_#0 10.313713779699755 14.571212624747078 14.571212624747078 17.703376899078673 18.246767245340973 22.35151376237768 21.72410327117446 13.193827962266193 11.322051878572712 11.135714879584024 11.530898329166977 
uniform_21 uniform_21_t4_#0 10.271887666139618 16.15465905671369 14.587520023586343 14.416578064824115 16.17696643107764 19.491351389290745 18.69566833380149 13.47930718724271 11.082499185194157 11.309226898691366 12.71630970569446 
uniform_21 uniform_21_r5_#0 9.848855116492883 14.118582395556906 14.118582395556906 17.522252129651616 18.399560878173485 22.96755989167712 19.829734989682578 13.608248066848958 10.802171991650052 11.03663282252449 12.284676586041744 
uniform_21 uniform_21_t5_#0 9.94490694613225 13.547118435011248 13.547118435011248 20.45963568446337 19.292863494238777 21.976124089466012 21.206789519918612 13.1144712860144 10.717511678562818 11.720322940073798 11.734295076285248 
uniform_21 uniform_21_r6_#0 9.971912370533015 15.528399208760968 13.926593013576218 20.987409907079403 19.43398301199546 22.584491566235307 20.26752814777729 13.116504270047404 11.271408142719611 12.680609071265637 12.090758478489231 
uniform_21 uniform_21_t6_#0 10.149936770883924 14.014504926938042 13.322677930833251 20.53792862205818 18.211500612603555 22.03989565209072 21.431629818544963 13.413261574984261 11.31844859985318 12.025983582535405 12.176288773997964 
uniform_21 uniform_21_r7_#0 10.671879944978723 14.86142183626982 14.070440731439291 20.808493015524768 20.601781076432054 20.51313263923471 21.192766088156574 14.185748266104584 10.987625270028094 11.594549911746613 13.233386236486133 
uniform_21 uniform_21_t7_#0 10.875164001714486 14.104272977347804 13.815188113209418 23.300079923790154 22.631887223883485 20.23517089010261 20.74422958368157 14.342844305537392 12.122431325818134 11.549103124582896 13.488516776314675 
uniform_21 uniform_21_r8_#0 10.419974495195316 13.756269230288762 13.739239553923518 22.855737971939902 20.996955379005264 22.219226674721682 23.040203558697172 13.63369693020712 11.507078903319744 11.703086386927579 11.678813286335126 
uniform_21 uniform_21_t8_#0 10.233379881266252 14.519096874789287 14.519096874789287 21.40199778885336 20.682003323319343 21.206486936887224 19.674019724041006 13.539621659194 11.0816773943968 11.453247908587452 11.403583451431025 
uniform_21 uniform_21_r9_#0 10.138404955587808 15.430223472897575 13.431222170574006 22.173473887632458 21.362032090669224 21.286214940676803 21.052281963382438 12.293111119686314 11.143568428974843 11.638325691300423 12.885731487946135 
uniform_21 uniform_21_t9_#0 10.09744415660491 14.927075307070638 15.264754569331952 20.22637309889029 21.30029476164182 19.838159126885405 22.410512348117845 12.879747112387651 10.726140009933419 10.892179784285664 12.93874240980524 
uniform_16 uniform_16 10.00794514225234 10.00794514225234 10.00794514225234 14.682474733646387 10.00794514225234 19.77124513045532 20.871177346550997 13.428177278315752 10.583424403527944 10.818792578116348 11.480491270927653 
uniform_16 uniform_16_r1_#0 9.85867863307521 11.67074411288142 11.67074411288142 14.108248155517813 11.690862273173277 19.802517216871017 20.91336388032383 13.659547783110158 11.388162158207413 11.124531016034814 12.993314198719291 
uniform_16 uniform_16_t1_#0 9.891752095983051 11.699101845727538 11.482384573643213 17.003274318049662 11.727241061898487 19.395349280864874 23.15003406893466 13.343232480502003 11.379685576544125 11.174287016150313 12.625049580339676 
uniform_16 uniform_16_r2_#0 10.106561004914353 12.507394436298906 12.322204452221165 19.03645391890476 18.54108235612024 19.2947999816069 22.375833405723323 12.834080715231721 10.535358085459645 11.058372674424593 11.8734922406562 
uniform_16 uniform_16_t2_#0 10.093915990970842 12.353597842560593 11.90450004300563 19.82637686316219 19.025307168671286 20.097183716537273 20.715986683969373 13.09083573183212 10.565994512944728 10.909818228222884 13.639119667266435 
uniform_16 uniform_16_r3_#0 9.662045359787017 12.37989519392493 12.88333984626539 24.30409203894531 16.139949910822654 21.35311584863775 19.411933984924058 12.66697604890691 10.118075165940454 10.513560607773583 12.127989045281524 
uniform_16 uniform_16_t3_#0 9.728510783541513 13.234943481724782 13.234943481724782 21.767201896410953 19.928246556753617 21.34225418638846 20.314624701637914 13.013681396522943 10.153349824855363 10.704433786377589 11.179789235400607 
uniform_16 uniform_16_r4_#0 9.96472575972238 14.810175761177684 14.810175761177684 22.14485144076258 22.534571363858188 20.462534833766416 18.397014876130033 14.123356228469428 10.350362996699943 11.403155933035654 11.58427674500054 
uniform_16 uniform_16_t4_#0 10.016740745698767 14.222067196529215 14.781815221015448 21.21477149567505 20.10046986001669 22.99214933359427 19.280135420685216 12.968410592639819 10.817666359298002 11.480906080491136 11.921332424236233 
uniform_16 uniform_16_r5_#0 10.047265389277841 13.175999126693403 14.073571894391485 20.81566130113296 18.8253420825031 20.605669445829317 20.409500000718204 13.621634976013695 10.694204504430784 10.823137908708352 12.817373381601072 
uniform_16 uniform_16_t5_#0 10.096989078302663 14.052532994755158 14.052532994755158 19.346148716209033 18.20208390160315 19.751256082438275 21.373984682422776 13.779638301237423 10.721635777348238 10.819243977548888 13.314418691338217 
uniform_16 uniform_16_r6_#0 10.057461116953144 11.987264934657965 11.898485409463772 20.695493924893228 20.970102838677 19.385576113371428 18.771019380012305 13.240649916955151 10.662375744611904 11.498223485184289 11.71225882574298 
uniform_16 uniform_16_t6_#0 10.006593919562349 13.655795806902464 13.655795806902464 22.38589767920165 22.780242062349135 21.389729555456476 20.076193829287217 13.418279274080618 10.463549485263359 11.209337920967684 12.790548160088614 
uniform_16 uniform_16_r7_#0 10.044763823620144 13.269157490090684 13.793919804505588 20.042138332031744 21.724893956678873 21.601451829494835 21.88935963979542 12.544879471210708 11.132708308176293 11.30366217593665 12.373049304801908 
uniform_16 uniform_16_t7_#0 10.00253181118692 13.050198384383439 13.93463904223226 22.098871823983433 20.284758304912554 21.478089452609947 20.688124270759406 13.51540597192772 11.24067637234351 11.984384598206105 13.506040970091242 
uniform_16 uniform_16_r8_#0 10.076478582296055 16.79395912534755 14.545984236191062 21.910352544876176 23.378614373186718 21.423751533059185 19.196361928549234 12.757130605266521 11.098570366723862 11.574197665900781 12.5194580461022 
uniform_16 uniform_16_t8_#0 10.210661477298428 15.198052560405984 15.198052560405984 19.496245994609303 20.763537434364757 19.5814251856377 22.51325052429065 12.885802316542055 11.559508818724213 11.700568459942824 12.111138151354583 
uniform_16 uniform_16_r9_#0 11.001379591610311 16.448096001312887 16.448096001312887 19.711385718077416 22.073723296038015 22.01820785542874 23.712188929628415 15.49210694112231 12.145419885648922 12.149688005337948 12.591833920114048 
uniform_16 uniform_16_t9_#0 11.226877322972006 19.02285616751207 16.724682386910303 22.694691711836366 22.67733478609964 22.79743143346103 20.062701662381045 15.197247252356297 12.257643984448375 11.521538691697499 12.62412594279258 
uniform_0 uniform_0 9.713188537167445 9.713188537167445 9.713188537167445 12.56831055054545 9.713188537167445 22.002506306978397 23.915458086230704 13.43384779889159 10.718164678706154 10.74373844424774 12.188968706821798 
uniform_0 uniform_0_r1_#0 9.669687044840666 10.537090862035942 10.616812157763382 22.758219642415796 11.715466145061031 20.84581070857118 19.720808288350003 13.14048261324291 10.854413095648756 10.671164432409814 12.299275164314677 
uniform_0 uniform_0_t1_#0 9.652958778725681 10.452282720061092 10.595685912532726 18.792246039856536 11.69963883023039 20.607135183002868 21.930779172256578 12.997766049113242 10.874971628681779 10.659079129546123 12.582163685108306 
uniform_0 uniform_0_r2_#0 9.751733387193447 11.414626492087615 11.012974816724867 21.589404910945014 15.704577483072205 22.246473609302875 21.128685466242953 13.709550354570709 10.7768351387056 10.609622137532291 11.372776072622562 
uniform_0 uniform_0_t2_#0 9.699048951277058 11.008509163007819 11.008509163007819 19.801117695552318 13.076071346038372 15.991047248165161 20.229472329715442 13.452610780001043 10.7045445707233 10.406230544572889 10.737921201359338 
uniform_0 uniform_0_r3_#0 9.73687449402767 11.818705710813683 12.210691801388265 18.299527417154053 23.362120101477093 22.46869271264058 21.99385075800447 13.565973611712845 10.512378238229235 11.025794659287085 10.722192688105007 
uniform_0 uniform_0_t3_#0 9.693347460541306 12.514639195730005 12.514639195730005 19.13670085076862 21.22221062619986 20.684795517202563 20.861765566622932 12.746561774749921 10.512514674879595 11.004466497150817 12.037693872390458 
uniform_0 uniform_0_r4_#0 9.484509570448012 12.522976951017528 11.967979200020169 20.999715219516887 16.225008021440456 22.115400497139788 20.542620498421236 13.171437545725077 10.163415106526049 10.308694686985259 10.938751965332582 
uniform_0 uniform_0_t4_#0 9.471326523886058 12.572988473300251 12.117335602833805 16.646094849242377 20.771183557495714 19.724255606270418 20.633748108674773 12.045215984455034 10.618402838248343 10.135313328522138 10.408621571436163 
